transaction_id,customer_id,date,product_id,category,price,quantity,promo_applied,total_amount,year,month,day_of_week,quarter,season
T7608,C494,2022-03-14,P7,Sports,896.73,3,True,2690.19,2022,3,0,1,2
T7609,C620,2022-06-16,P4,Home,248.24,4,False,992.96,2022,6,3,2,3
T7610,C4,2022-06-17,P39,Clothing,765.65,4,False,3062.6,2022,6,4,2,3
T7611,C93,2023-07-20,P48,Electronics,540.04,1,False,540.04,2023,7,3,3,3
T7612,C919,2022-09-16,P74,Beauty,398.05,5,False,1990.25,2022,9,4,3,4
T7613,C6,2023-03-15,P79,Home,788.91,5,True,3944.5499999999997,2023,3,2,1,2
T7614,C288,2022-04-21,P16,Electronics,569.27,2,False,1138.54,2022,4,3,2,2
T7615,C618,2023-11-04,P38,Clothing,638.93,1,True,638.93,2023,11,5,4,4
T7616,C146,2023-06-15,P4,Beauty,71.63,5,True,358.15,2023,6,3,2,3
T7617,C783,2022-10-17,P4,Electronics,590.02,5,False,2950.1,2022,10,0,4,4
T7618,C424,2023-07-16,P100,Home,307.7,3,True,923.0999999999999,2023,7,6,3,3
T7619,C890,2023-05-25,P27,Clothing,498.36,2,True,996.72,2023,5,3,2,2
T7620,C608,2022-06-24,P86,Home,229.79,2,False,459.58,2022,6,4,2,3
T7621,C457,2022-10-29,P86,Home,618.33,2,False,1236.66,2022,10,5,4,4
T7622,C741,2023-11-27,P17,Clothing,155.99,5,True,779.95,2023,11,0,4,4
T7623,C202,2022-07-04,P98,Sports,131.67,4,False,526.68,2022,7,0,3,3
T7624,C212,2022-12-05,P96,Home,196.53,5,True,982.65,2022,12,0,4,1
T7625,C6,2023-05-25,P70,Clothing,819.29,5,False,4096.45,2023,5,3,2,2
T7626,C624,2022-11-06,P54,Home,43.2,1,False,43.2,2022,11,6,4,4
T7627,C376,2023-05-22,P97,Sports,732.28,2,False,1464.56,2023,5,0,2,2
T7628,C891,2022-12-12,P8,Clothing,65.94,2,False,131.88,2022,12,0,4,1
T7629,C447,2022-03-22,P53,Electronics,595.94,3,False,1787.8200000000002,2022,3,1,1,2
T7630,C835,2023-01-09,P100,Electronics,775.82,2,False,1551.64,2023,1,0,1,1
T7631,C106,2022-06-05,P5,Electronics,238.76,5,False,1193.8,2022,6,6,2,3
T7632,C651,2023-03-08,P69,Beauty,203.99,1,False,203.99,2023,3,2,1,2
T7633,C811,2023-05-15,P47,Home,296.29,3,False,888.8700000000001,2023,5,0,2,2
T7634,C401,2022-05-27,P74,Home,702.62,5,False,3513.1,2022,5,4,2,2
T7635,C96,2023-04-26,P40,Clothing,262.28,5,False,1311.3999999999999,2023,4,2,2,2
T7636,C388,2023-03-11,P7,Beauty,506.75,3,False,1520.25,2023,3,5,1,2
T7637,C959,2023-06-03,P12,Home,143.12,5,False,715.6,2023,6,5,2,3
T7638,C452,2023-10-31,P94,Clothing,466.58,5,False,2332.9,2023,10,1,4,4
T7639,C849,2023-11-14,P25,Sports,628.48,1,True,628.48,2023,11,1,4,4
T7640,C809,2022-03-10,P28,Home,81.1,1,False,81.1,2022,3,3,1,2
T7641,C979,2023-08-29,P43,Home,817.27,1,True,817.27,2023,8,1,3,3
T7642,C901,2022-07-05,P77,Sports,938.06,2,False,1876.12,2022,7,1,3,3
T7643,C416,2023-11-13,P47,Sports,201.61,3,False,604.83,2023,11,0,4,4
T7644,C726,2022-07-23,P49,Home,761.84,1,True,761.84,2022,7,5,3,3
T7645,C504,2023-07-08,P86,Sports,320.33,5,False,1601.6499999999999,2023,7,5,3,3
T7646,C454,2022-01-13,P54,Clothing,679.96,2,False,1359.92,2022,1,3,1,1
T7647,C291,2023-10-28,P18,Home,313.61,3,True,940.83,2023,10,5,4,4
T7648,C534,2022-10-01,P27,Home,863.72,1,True,863.72,2022,10,5,4,4
T7649,C193,2022-10-25,P72,Electronics,353.64,1,False,353.64,2022,10,1,4,4
T7650,C980,2022-02-20,P6,Home,850.34,3,False,2551.02,2022,2,6,1,1
T7651,C150,2023-05-15,P75,Electronics,768.48,1,False,768.48,2023,5,0,2,2
T7652,C880,2023-01-04,P93,Sports,204.36,3,False,613.08,2023,1,2,1,1
T7653,C759,2023-12-25,P69,Sports,165.38,3,False,496.14,2023,12,0,4,1
T7654,C779,2023-10-18,P71,Clothing,781.86,5,False,3909.3,2023,10,2,4,4
T7655,C973,2022-12-23,P22,Electronics,396.4,3,False,1189.1999999999998,2022,12,4,4,1
T7656,C763,2022-01-03,P59,Home,949.9,4,True,3799.6,2022,1,0,1,1
T7657,C515,2022-09-11,P47,Electronics,943.52,1,False,943.52,2022,9,6,3,4
T7658,C393,2023-04-20,P68,Sports,696.55,5,False,3482.75,2023,4,3,2,2
T7659,C316,2023-05-21,P32,Sports,505.57,2,False,1011.14,2023,5,6,2,2
T7660,C76,2022-09-13,P83,Clothing,203.02,4,False,812.08,2022,9,1,3,4
T7661,C599,2023-09-02,P97,Sports,883.57,3,False,2650.71,2023,9,5,3,4
T7662,C270,2023-11-16,P1,Electronics,91.18,2,False,182.36,2023,11,3,4,4
T7663,C225,2022-05-30,P54,Home,376.65,2,True,753.3,2022,5,0,2,2
T7664,C530,2023-05-03,P46,Home,326.03,2,False,652.06,2023,5,2,2,2
T7665,C113,2022-10-06,P41,Electronics,958.84,2,False,1917.68,2022,10,3,4,4
T7666,C251,2022-02-28,P41,Clothing,126.93,5,False,634.6500000000001,2022,2,0,1,1
T7667,C233,2023-03-22,P8,Home,891.25,5,False,4456.25,2023,3,2,1,2
T7668,C841,2022-04-23,P32,Electronics,461.87,2,False,923.74,2022,4,5,2,2
T7669,C791,2023-07-23,P30,Electronics,57.02,4,False,228.08,2023,7,6,3,3
T7670,C714,2023-05-04,P46,Sports,731.58,1,False,731.58,2023,5,3,2,2
T7671,C83,2023-02-11,P92,Sports,109.87,1,False,109.87,2023,2,5,1,1
T7672,C125,2023-01-02,P52,Clothing,244.63,5,True,1223.15,2023,1,0,1,1
T7673,C175,2022-03-01,P96,Clothing,801.73,4,True,3206.92,2022,3,1,1,2
T7674,C69,2022-11-25,P89,Clothing,163.18,4,False,652.72,2022,11,4,4,4
T7675,C47,2023-12-29,P98,Electronics,332.22,3,False,996.6600000000001,2023,12,4,4,1
T7676,C884,2023-04-14,P61,Electronics,367.39,5,True,1836.9499999999998,2023,4,4,2,2
T7677,C256,2023-07-21,P97,Sports,592.91,4,False,2371.64,2023,7,4,3,3
T7678,C727,2023-12-21,P13,Home,792.03,4,False,3168.12,2023,12,3,4,1
T7679,C30,2022-03-04,P89,Clothing,238.5,1,True,238.5,2022,3,4,1,2
T7680,C281,2022-07-03,P40,Beauty,213.73,4,True,854.92,2022,7,6,3,3
T7681,C924,2022-11-07,P61,Clothing,229.68,4,False,918.72,2022,11,0,4,4
T7682,C994,2023-06-22,P44,Sports,387.8,2,True,775.6,2023,6,3,2,3
T7683,C237,2022-06-26,P62,Electronics,539.75,1,False,539.75,2022,6,6,2,3
T7684,C248,2023-07-29,P44,Sports,23.31,1,False,23.31,2023,7,5,3,3
T7685,C368,2023-03-05,P48,Sports,782.49,2,True,1564.98,2023,3,6,1,2
T7686,C495,2022-03-14,P74,Sports,927.45,1,True,927.45,2022,3,0,1,2
T7687,C25,2022-06-16,P59,Beauty,845.08,3,False,2535.2400000000002,2022,6,3,2,3
T7688,C586,2022-08-13,P57,Beauty,46.81,3,False,140.43,2022,8,5,3,3
T7689,C718,2023-07-31,P95,Clothing,529.26,5,True,2646.3,2023,7,0,3,3
T7690,C490,2023-08-04,P11,Electronics,815.89,1,False,815.89,2023,8,4,3,3
T7691,C494,2022-01-09,P25,Sports,350.67,1,False,350.67,2022,1,6,1,1
T7692,C314,2022-08-24,P61,Home,898.07,3,False,2694.21,2022,8,2,3,3
T7693,C606,2023-12-11,P46,Clothing,888.01,5,False,4440.05,2023,12,0,4,1
T7694,C375,2023-11-16,P54,Clothing,150.29,5,True,751.4499999999999,2023,11,3,4,4
T7695,C639,2022-01-28,P34,Sports,498.69,3,False,1496.07,2022,1,4,1,1
T7696,C937,2023-10-08,P84,Clothing,35.41,3,False,106.22999999999999,2023,10,6,4,4
T7697,C25,2022-01-27,P7,Sports,289.04,2,False,578.08,2022,1,3,1,1
T7698,C334,2023-07-04,P97,Clothing,813.75,5,False,4068.75,2023,7,1,3,3
T7699,C355,2022-07-15,P62,Electronics,975.39,5,False,4876.95,2022,7,4,3,3
T7700,C116,2022-07-22,P57,Clothing,914.19,2,False,1828.38,2022,7,4,3,3
T7701,C48,2022-03-26,P99,Clothing,52.15,3,False,156.45,2022,3,5,1,2
T7702,C738,2022-01-30,P93,Home,927.46,2,False,1854.92,2022,1,6,1,1
T7703,C778,2023-04-11,P76,Electronics,824.42,2,False,1648.84,2023,4,1,2,2
T7704,C99,2022-04-09,P5,Electronics,869.03,4,False,3476.12,2022,4,5,2,2
T7705,C459,2022-07-09,P76,Electronics,915.68,5,False,4578.4,2022,7,5,3,3
T7706,C523,2022-01-12,P93,Clothing,493.3,3,False,1479.9,2022,1,2,1,1
T7707,C597,2023-08-26,P35,Beauty,219.11,4,True,876.44,2023,8,5,3,3
T7708,C405,2022-01-30,P84,Clothing,30.81,4,False,123.24,2022,1,6,1,1
T7709,C214,2023-12-26,P37,Sports,33.31,4,False,133.24,2023,12,1,4,1
T7710,C685,2022-02-07,P60,Home,646.09,3,False,1938.27,2022,2,0,1,1
T7711,C903,2023-07-26,P65,Electronics,343.91,2,False,687.82,2023,7,2,3,3
T7712,C503,2022-10-21,P16,Sports,500.94,3,False,1502.82,2022,10,4,4,4
T7713,C721,2022-12-26,P30,Sports,140.02,5,False,700.1,2022,12,0,4,1
T7714,C448,2023-10-17,P73,Beauty,975.76,5,False,4878.8,2023,10,1,4,4
T7715,C894,2022-06-29,P42,Electronics,138.64,2,False,277.28,2022,6,2,2,3
T7716,C576,2022-04-22,P61,Clothing,450.36,3,False,1351.08,2022,4,4,2,2
T7717,C258,2023-03-20,P74,Electronics,448.92,2,False,897.84,2023,3,0,1,2
T7718,C844,2022-01-21,P77,Home,18.55,2,False,37.1,2022,1,4,1,1
T7719,C121,2022-05-25,P48,Electronics,671.12,3,True,2013.3600000000001,2022,5,2,2,2
T7720,C810,2023-05-14,P62,Sports,542.83,5,False,2714.15,2023,5,6,2,2
T7721,C978,2022-05-26,P84,Sports,502.52,3,False,1507.56,2022,5,3,2,2
T7722,C54,2023-03-17,P93,Clothing,819.9,5,True,4099.5,2023,3,4,1,2
T7723,C331,2023-02-25,P64,Clothing,248.73,1,False,248.73,2023,2,5,1,1
T7724,C784,2022-11-12,P57,Clothing,862.49,1,True,862.49,2022,11,5,4,4
T7725,C241,2022-06-15,P68,Home,866.13,1,False,866.13,2022,6,2,2,3
T7726,C755,2023-10-14,P46,Electronics,828.59,4,False,3314.36,2023,10,5,4,4
T7727,C530,2022-07-22,P28,Beauty,347.98,5,False,1739.9,2022,7,4,3,3
T7728,C483,2023-05-11,P77,Electronics,170.93,5,True,854.6500000000001,2023,5,3,2,2
T7729,C187,2023-09-17,P3,Clothing,480.43,3,False,1441.29,2023,9,6,3,4
T7730,C858,2023-04-13,P37,Home,267.24,5,True,1336.2,2023,4,3,2,2
T7731,C656,2023-12-14,P48,Electronics,61.66,3,False,184.98,2023,12,3,4,1
T7732,C262,2023-01-20,P19,Sports,286.68,4,False,1146.72,2023,1,4,1,1
T7733,C953,2022-11-10,P92,Electronics,474.44,3,True,1423.32,2022,11,3,4,4
T7734,C364,2022-09-12,P83,Sports,121.61,1,True,121.61,2022,9,0,3,4
T7735,C491,2022-01-23,P17,Electronics,944.89,3,True,2834.67,2022,1,6,1,1
T7736,C431,2022-12-05,P82,Electronics,659.54,3,False,1978.62,2022,12,0,4,1
T7737,C239,2023-05-08,P82,Electronics,144.98,3,False,434.93999999999994,2023,5,0,2,2
T7738,C304,2023-05-26,P87,Clothing,813.94,5,False,4069.7000000000003,2023,5,4,2,2
T7739,C298,2023-01-01,P40,Sports,928.81,2,False,1857.62,2023,1,6,1,1
T7740,C76,2023-01-07,P50,Home,270.16,2,True,540.32,2023,1,5,1,1
T7741,C700,2023-08-22,P73,Beauty,151.82,2,False,303.64,2023,8,1,3,3
T7742,C333,2022-08-07,P29,Sports,329.25,5,True,1646.25,2022,8,6,3,3
T7743,C900,2023-04-20,P51,Clothing,833.93,1,False,833.93,2023,4,3,2,2
T7744,C999,2023-02-27,P42,Sports,183.34,2,False,366.68,2023,2,0,1,1
T7745,C758,2022-12-22,P29,Home,781.55,2,False,1563.1,2022,12,3,4,1
T7746,C642,2023-04-05,P66,Sports,719.1,4,False,2876.4,2023,4,2,2,2
T7747,C474,2023-05-18,P17,Clothing,654.85,4,False,2619.4,2023,5,3,2,2
T7748,C827,2022-01-27,P31,Clothing,438.98,1,True,438.98,2022,1,3,1,1
T7749,C923,2022-08-11,P92,Beauty,373.1,3,False,1119.3000000000002,2022,8,3,3,3
T7750,C283,2023-11-21,P52,Home,94.41,3,False,283.23,2023,11,1,4,4
T7751,C591,2022-05-28,P39,Beauty,363.78,4,False,1455.12,2022,5,5,2,2
T7752,C72,2023-02-28,P60,Electronics,605.82,4,True,2423.28,2023,2,1,1,1
T7753,C263,2022-12-17,P94,Clothing,899.23,1,False,899.23,2022,12,5,4,1
T7754,C703,2022-07-05,P99,Beauty,834.79,1,False,834.79,2022,7,1,3,3
T7755,C879,2023-02-19,P51,Clothing,41.89,5,True,209.45,2023,2,6,1,1
T7756,C887,2023-03-05,P84,Clothing,147.47,3,False,442.40999999999997,2023,3,6,1,2
T7757,C942,2022-02-10,P16,Electronics,850.0,5,False,4250.0,2022,2,3,1,1
T7758,C575,2023-01-28,P98,Clothing,939.93,2,False,1879.86,2023,1,5,1,1
T7759,C1000,2023-12-04,P14,Beauty,65.25,1,False,65.25,2023,12,0,4,1
T7760,C892,2022-03-20,P90,Home,704.24,3,True,2112.7200000000003,2022,3,6,1,2
T7761,C12,2023-12-18,P84,Sports,372.08,3,False,1116.24,2023,12,0,4,1
T7762,C141,2023-06-28,P42,Beauty,370.65,5,True,1853.25,2023,6,2,2,3
T7763,C766,2023-03-26,P51,Electronics,646.24,4,True,2584.96,2023,3,6,1,2
T7764,C555,2023-04-19,P24,Sports,812.11,4,False,3248.44,2023,4,2,2,2
T7765,C17,2022-05-22,P82,Clothing,282.09,1,False,282.09,2022,5,6,2,2
T7766,C63,2022-09-08,P43,Beauty,708.3,4,False,2833.2,2022,9,3,3,4
T7767,C253,2022-10-21,P73,Sports,639.52,2,True,1279.04,2022,10,4,4,4
T7768,C465,2023-09-02,P19,Beauty,522.15,3,True,1566.4499999999998,2023,9,5,3,4
T7769,C376,2022-05-16,P84,Clothing,606.4,4,False,2425.6,2022,5,0,2,2
T7770,C804,2023-04-29,P61,Beauty,27.87,1,True,27.87,2023,4,5,2,2
T7771,C981,2022-11-08,P94,Electronics,14.03,2,True,28.06,2022,11,1,4,4
T7772,C520,2023-07-09,P63,Sports,554.93,5,False,2774.6499999999996,2023,7,6,3,3
T7773,C837,2023-09-24,P26,Sports,528.87,5,False,2644.35,2023,9,6,3,4
T7774,C90,2022-02-15,P95,Sports,80.62,2,False,161.24,2022,2,1,1,1
T7775,C720,2022-08-24,P35,Beauty,497.11,1,False,497.11,2022,8,2,3,3
T7776,C804,2022-02-17,P67,Clothing,759.95,5,False,3799.75,2022,2,3,1,1
T7777,C796,2022-07-17,P56,Beauty,545.79,3,False,1637.37,2022,7,6,3,3
T7778,C630,2022-03-25,P40,Beauty,522.44,3,True,1567.3200000000002,2022,3,4,1,2
T7779,C861,2023-06-27,P29,Sports,720.73,1,False,720.73,2023,6,1,2,3
T7780,C175,2022-06-10,P6,Clothing,180.13,1,True,180.13,2022,6,4,2,3
T7781,C76,2023-03-04,P52,Home,462.91,3,False,1388.73,2023,3,5,1,2
T7782,C613,2022-03-12,P1,Clothing,156.57,1,False,156.57,2022,3,5,1,2
T7783,C926,2023-06-04,P52,Beauty,528.6,2,False,1057.2,2023,6,6,2,3
T7784,C663,2022-02-21,P24,Electronics,596.02,1,False,596.02,2022,2,0,1,1
T7785,C400,2022-02-14,P34,Clothing,130.46,3,True,391.38,2022,2,0,1,1
T7786,C782,2022-10-20,P7,Sports,84.76,4,False,339.04,2022,10,3,4,4
T7787,C970,2023-04-10,P75,Electronics,175.07,1,False,175.07,2023,4,0,2,2
T7788,C71,2023-07-04,P11,Home,590.47,5,False,2952.3500000000004,2023,7,1,3,3
T7789,C180,2023-01-15,P36,Home,197.72,2,False,395.44,2023,1,6,1,1
T7790,C124,2023-04-23,P20,Electronics,282.49,2,True,564.98,2023,4,6,2,2
T7791,C381,2022-09-19,P63,Home,705.52,2,False,1411.04,2022,9,0,3,4
T7792,C293,2023-08-03,P80,Electronics,255.86,5,False,1279.3000000000002,2023,8,3,3,3
T7793,C797,2022-06-28,P63,Beauty,403.55,5,False,2017.75,2022,6,1,2,3
T7794,C195,2022-12-23,P69,Electronics,929.56,2,False,1859.12,2022,12,4,4,1
T7795,C911,2023-02-23,P88,Beauty,826.75,2,False,1653.5,2023,2,3,1,1
T7796,C228,2023-11-29,P30,Sports,262.92,2,False,525.84,2023,11,2,4,4
T7797,C431,2022-07-20,P30,Sports,601.6,1,False,601.6,2022,7,2,3,3
T7798,C942,2022-01-13,P97,Home,669.15,5,False,3345.75,2022,1,3,1,1
T7799,C436,2023-03-19,P84,Electronics,901.24,3,False,2703.7200000000003,2023,3,6,1,2
T7800,C787,2023-12-27,P22,Beauty,551.99,1,True,551.99,2023,12,2,4,1
T7801,C461,2022-10-13,P61,Sports,565.67,3,False,1697.0099999999998,2022,10,3,4,4
T7802,C618,2022-09-15,P21,Sports,889.56,1,True,889.56,2022,9,3,3,4
T7803,C21,2023-07-24,P37,Sports,63.84,1,True,63.84,2023,7,0,3,3
T7804,C64,2023-07-02,P27,Home,631.86,3,False,1895.58,2023,7,6,3,3
T7805,C165,2023-05-05,P35,Sports,422.48,2,False,844.96,2023,5,4,2,2
T7806,C27,2023-05-13,P38,Clothing,910.67,3,False,2732.0099999999998,2023,5,5,2,2
T7807,C311,2023-12-06,P60,Home,960.93,4,False,3843.72,2023,12,2,4,1
T7808,C285,2022-11-29,P70,Electronics,178.54,5,False,892.6999999999999,2022,11,1,4,4
T7809,C660,2023-07-16,P32,Clothing,288.65,4,True,1154.6,2023,7,6,3,3
T7810,C281,2022-02-01,P80,Home,280.72,1,True,280.72,2022,2,1,1,1
T7811,C838,2023-09-02,P92,Home,109.62,3,True,328.86,2023,9,5,3,4
T7812,C831,2022-02-12,P80,Beauty,488.11,2,False,976.22,2022,2,5,1,1
T7813,C164,2022-12-17,P27,Clothing,517.95,2,True,1035.9,2022,12,5,4,1
T7814,C898,2022-11-30,P3,Clothing,577.25,4,False,2309.0,2022,11,2,4,4
T7815,C918,2023-07-13,P49,Clothing,666.33,4,True,2665.32,2023,7,3,3,3
T7816,C224,2022-09-27,P85,Sports,72.29,1,True,72.29,2022,9,1,3,4
T7817,C784,2023-02-17,P30,Sports,626.26,5,False,3131.3,2023,2,4,1,1
T7818,C146,2023-07-29,P22,Electronics,914.67,1,False,914.67,2023,7,5,3,3
T7819,C965,2022-01-19,P19,Electronics,460.44,2,False,920.88,2022,1,2,1,1
T7820,C950,2022-12-13,P31,Electronics,115.65,3,False,346.95000000000005,2022,12,1,4,1
T7821,C868,2023-09-05,P20,Sports,95.08,4,False,380.32,2023,9,1,3,4
T7822,C30,2022-02-06,P19,Beauty,288.93,2,True,577.86,2022,2,6,1,1
T7823,C45,2023-09-11,P2,Electronics,755.0,1,False,755.0,2023,9,0,3,4
T7824,C787,2022-04-02,P40,Home,268.39,5,False,1341.9499999999998,2022,4,5,2,2
T7825,C471,2022-07-04,P39,Sports,816.19,3,True,2448.57,2022,7,0,3,3
T7826,C34,2023-12-29,P91,Beauty,821.46,5,False,4107.3,2023,12,4,4,1
T7827,C653,2022-01-28,P72,Home,462.54,1,False,462.54,2022,1,4,1,1
T7828,C427,2023-07-02,P54,Home,307.78,1,False,307.78,2023,7,6,3,3
T7829,C830,2023-01-07,P27,Sports,601.69,2,True,1203.38,2023,1,5,1,1
T7830,C886,2023-06-14,P79,Clothing,812.42,3,False,2437.2599999999998,2023,6,2,2,3
T7831,C221,2022-12-11,P12,Beauty,73.93,1,False,73.93,2022,12,6,4,1
T7832,C868,2023-02-23,P78,Sports,953.89,2,True,1907.78,2023,2,3,1,1
T7833,C534,2022-07-15,P71,Clothing,649.44,1,False,649.44,2022,7,4,3,3
T7834,C692,2022-03-19,P17,Sports,404.17,2,False,808.34,2022,3,5,1,2
T7835,C948,2022-06-16,P90,Sports,510.96,5,False,2554.7999999999997,2022,6,3,2,3
T7836,C367,2022-03-31,P84,Home,391.74,2,False,783.48,2022,3,3,1,2
T7837,C932,2022-09-21,P10,Sports,418.48,5,False,2092.4,2022,9,2,3,4
T7838,C841,2023-04-17,P19,Clothing,599.66,4,False,2398.64,2023,4,0,2,2
T7839,C743,2022-07-27,P82,Home,69.64,1,False,69.64,2022,7,2,3,3
T7840,C915,2023-12-25,P30,Clothing,183.62,4,False,734.48,2023,12,0,4,1
T7841,C550,2022-09-28,P30,Clothing,234.77,3,False,704.3100000000001,2022,9,2,3,4
T7842,C582,2022-09-20,P25,Home,413.44,4,True,1653.76,2022,9,1,3,4
T7843,C116,2023-05-21,P88,Clothing,377.35,2,False,754.7,2023,5,6,2,2
T7844,C239,2023-05-27,P74,Electronics,724.98,2,False,1449.96,2023,5,5,2,2
T7845,C335,2023-12-27,P66,Sports,266.59,3,False,799.77,2023,12,2,4,1
T7846,C441,2023-07-30,P96,Home,66.5,3,True,199.5,2023,7,6,3,3
T7847,C148,2023-06-08,P35,Home,64.89,1,False,64.89,2023,6,3,2,3
T7848,C9,2023-12-23,P51,Electronics,21.2,2,False,42.4,2023,12,5,4,1
T7849,C288,2022-11-08,P71,Electronics,47.65,3,True,142.95,2022,11,1,4,4
T7850,C388,2022-06-23,P71,Electronics,860.07,4,False,3440.28,2022,6,3,2,3
T7851,C50,2023-03-07,P27,Electronics,700.27,2,False,1400.54,2023,3,1,1,2
T7852,C850,2023-04-08,P10,Beauty,995.97,3,False,2987.91,2023,4,5,2,2
T7853,C517,2022-04-11,P97,Home,30.11,1,True,30.11,2022,4,0,2,2
T7854,C916,2022-01-16,P43,Clothing,850.51,5,False,4252.55,2022,1,6,1,1
T7855,C855,2023-12-10,P55,Home,699.1,2,False,1398.2,2023,12,6,4,1
T7856,C638,2022-09-15,P71,Home,643.94,2,True,1287.88,2022,9,3,3,4
T7857,C587,2022-09-01,P6,Home,362.97,2,False,725.94,2022,9,3,3,4
T7858,C677,2022-12-14,P6,Electronics,382.96,2,True,765.92,2022,12,2,4,1
T7859,C278,2022-09-06,P77,Electronics,847.11,5,False,4235.55,2022,9,1,3,4
T7860,C954,2022-04-15,P48,Beauty,716.35,5,True,3581.75,2022,4,4,2,2
T7861,C836,2023-11-25,P77,Home,673.61,1,False,673.61,2023,11,5,4,4
T7862,C989,2023-10-29,P2,Sports,40.34,2,False,80.68,2023,10,6,4,4
T7863,C300,2022-10-14,P83,Beauty,192.48,3,True,577.4399999999999,2022,10,4,4,4
T7864,C802,2022-06-18,P51,Electronics,963.0,4,False,3852.0,2022,6,5,2,3
T7865,C589,2023-02-24,P61,Home,459.83,2,True,919.66,2023,2,4,1,1
T7866,C810,2022-02-16,P19,Electronics,783.58,5,False,3917.9,2022,2,2,1,1
T7867,C649,2022-02-12,P2,Clothing,395.43,1,True,395.43,2022,2,5,1,1
T7868,C618,2022-11-17,P51,Electronics,766.68,2,False,1533.36,2022,11,3,4,4
T7869,C607,2022-08-09,P26,Electronics,128.02,1,False,128.02,2022,8,1,3,3
T7870,C135,2023-05-28,P70,Beauty,51.71,3,True,155.13,2023,5,6,2,2
T7871,C580,2023-12-13,P20,Clothing,471.51,3,False,1414.53,2023,12,2,4,1
T7872,C147,2023-03-17,P23,Sports,595.73,3,False,1787.19,2023,3,4,1,2
T7873,C490,2022-05-24,P54,Sports,330.46,3,False,991.3799999999999,2022,5,1,2,2
T7874,C478,2022-01-28,P15,Sports,718.84,4,True,2875.36,2022,1,4,1,1
T7875,C159,2023-07-07,P6,Home,500.86,1,True,500.86,2023,7,4,3,3
T7876,C384,2023-10-21,P92,Sports,929.03,2,False,1858.06,2023,10,5,4,4
T7877,C163,2023-11-21,P35,Home,94.14,4,False,376.56,2023,11,1,4,4
T7878,C441,2022-06-16,P75,Electronics,75.9,2,False,151.8,2022,6,3,2,3
T7879,C853,2023-09-27,P8,Sports,906.07,5,False,4530.35,2023,9,2,3,4
T7880,C189,2023-08-09,P57,Beauty,672.42,4,False,2689.68,2023,8,2,3,3
T7881,C415,2022-09-06,P50,Clothing,674.41,4,True,2697.64,2022,9,1,3,4
T7882,C339,2022-12-23,P49,Clothing,37.28,5,False,186.4,2022,12,4,4,1
T7883,C607,2022-04-21,P88,Electronics,938.3,4,False,3753.2,2022,4,3,2,2
T7884,C181,2023-11-23,P21,Clothing,774.11,1,False,774.11,2023,11,3,4,4
T7885,C288,2023-12-01,P36,Clothing,766.67,3,True,2300.0099999999998,2023,12,4,4,1
T7886,C834,2023-12-20,P71,Electronics,912.81,2,False,1825.62,2023,12,2,4,1
T7887,C187,2022-08-22,P69,Electronics,582.37,5,False,2911.85,2022,8,0,3,3
T7888,C884,2022-01-24,P58,Electronics,400.72,3,True,1202.16,2022,1,0,1,1
T7889,C138,2022-01-26,P63,Beauty,485.87,4,False,1943.48,2022,1,2,1,1
T7890,C130,2023-01-16,P93,Electronics,779.47,1,False,779.47,2023,1,0,1,1
T7891,C194,2023-12-31,P16,Electronics,771.04,4,False,3084.16,2023,12,6,4,1
T7892,C316,2022-12-12,P6,Electronics,613.49,5,False,3067.45,2022,12,0,4,1
T7893,C984,2023-01-13,P78,Sports,225.9,4,True,903.6,2023,1,4,1,1
T7894,C785,2023-06-06,P52,Sports,820.7,1,False,820.7,2023,6,1,2,3
T7895,C864,2022-01-17,P2,Beauty,650.77,4,False,2603.08,2022,1,0,1,1
T7896,C144,2022-09-02,P89,Beauty,229.05,4,False,916.2,2022,9,4,3,4
T7897,C16,2023-12-19,P95,Clothing,485.84,4,True,1943.36,2023,12,1,4,1
T7898,C302,2023-09-16,P77,Sports,997.23,4,False,3988.92,2023,9,5,3,4
T7899,C423,2023-12-18,P18,Beauty,335.1,1,True,335.1,2023,12,0,4,1
T7900,C245,2023-06-23,P81,Beauty,125.4,2,False,250.8,2023,6,4,2,3
T7901,C927,2023-08-06,P92,Clothing,31.45,3,False,94.35,2023,8,6,3,3
T7902,C107,2023-11-19,P76,Electronics,192.79,5,False,963.9499999999999,2023,11,6,4,4
T7903,C88,2022-07-21,P35,Home,195.1,2,True,390.2,2022,7,3,3,3
T7904,C129,2022-09-05,P86,Clothing,859.49,1,True,859.49,2022,9,0,3,4
T7905,C907,2022-04-28,P39,Home,164.59,5,False,822.95,2022,4,3,2,2
T7906,C887,2022-01-09,P1,Clothing,864.02,5,False,4320.1,2022,1,6,1,1
T7907,C341,2023-08-21,P37,Clothing,95.85,4,False,383.4,2023,8,0,3,3
T7908,C4,2022-01-23,P21,Electronics,907.58,3,True,2722.7400000000002,2022,1,6,1,1
T7909,C327,2022-08-28,P1,Beauty,263.79,3,False,791.3700000000001,2022,8,6,3,3
T7910,C410,2023-08-08,P4,Sports,615.38,1,False,615.38,2023,8,1,3,3
T7911,C879,2022-01-27,P96,Clothing,168.13,2,False,336.26,2022,1,3,1,1
T7912,C306,2022-03-22,P58,Electronics,396.16,4,False,1584.64,2022,3,1,1,2
T7913,C908,2023-08-19,P1,Home,94.91,3,True,284.73,2023,8,5,3,3
T7914,C607,2022-07-18,P13,Beauty,583.73,4,False,2334.92,2022,7,0,3,3
